year,dorm,room_number,course,geolocation,grade
2014,Maseeh Hall ,A2005A,6 2,OK,3
2014,Maseeh Hall ,A2097A,0,CA,1
2014,Maseeh Hall ,A2033A,6 3,MI,2
2014,Maseeh Hall ,A3072A,0,OK,1
2014,Maseeh Hall ,A3048A,6 3,,2
2014,Maseeh Hall ,A4098A,0,CA,1
2014,Maseeh Hall ,A6036A,0,,1
2014,Maseeh Hall ,A5002A,18,CA,2
2014,Maseeh Hall ,A5099A,0,MA,1
2014,Maseeh Hall ,A3097A,10,MD,4
2014,Maseeh Hall ,A4005A,6 2,WA,4
2014,Maseeh Hall ,A6036A,0,NY,1
2014,Maseeh Hall ,A1097A,2:00 AM,MD,2
2014,Maseeh Hall ,A6037A,2:00 AM,CA,3
2014,Maseeh Hall ,A3068A,6 2,LA,2
2014,Maseeh Hall ,A3097A,9,FL,4
2014,Maseeh Hall ,A4100A,2,MO,3
2014,Maseeh Hall ,A2069A,20,FL,3
2014,Maseeh Hall ,A3091A,9,FL,3
2014,Maseeh Hall ,A2098A,0,NY,1
2014,Maseeh Hall ,A2014A,10,MA,2
2014,Maseeh Hall ,A100A,0,CA,1
2014,Maseeh Hall ,A93A,6 2,NY,3
2014,Maseeh Hall ,A6073A,8,IN,3
2014,Maseeh Hall ,A3029A,6 7,CT,3
2014,Maseeh Hall ,A5033A,6 3,TX,2
2014,Maseeh Hall ,A6091A,2:00 AM,OH,3
2014,Maseeh Hall ,A5052A,0,IL,1
2014,Maseeh Hall ,A3078A,0,TX,1
2014,Maseeh Hall ,A72A,0,NJ,1
2014,Maseeh Hall ,A2010A,0,VA,1
2014,Maseeh Hall ,A6035A,18,MA,2
2014,Maseeh Hall ,A1072A,0,,1
2014,Maseeh Hall ,A1098A,0,FL,1
2014,Maseeh Hall ,A4098A,0,FL,1
2014,Maseeh Hall ,A2009A,0,NJ,1
2014,Maseeh Hall ,A3069A,0,FL,1
2014,Maseeh Hall ,A93A,18,OR,3
2014,Maseeh Hall ,A61A,0,,1
2014,Maseeh Hall ,A5029A,6 3,FL,3
2014,Maseeh Hall ,A1100A,20,PA,2
2014,Maseeh Hall ,A3060A,0,NM,1
2014,Maseeh Hall ,A2027A,0,VA,1
2014,Maseeh Hall ,A5062A,2:00 AM,IL,3
2014,Maseeh Hall ,A4010A,20,,2
2014,Maseeh Hall ,A2046A,0,FL,1
2014,Maseeh Hall ,A6010A,0,AL,1
2014,Maseeh Hall ,A2097A,0,MA,1
2014,Maseeh Hall ,A1093A,9,FL,4
2014,Maseeh Hall ,A1064A,2,MA,4
2014,Maseeh Hall ,A2098A,0,IL,1
2014,Maseeh Hall ,A5046A,3,,2
2014,Maseeh Hall ,A3020A,16 1,CA,4
2014,Maseeh Hall ,A1099A,0,CA,1
2014,Maseeh Hall ,A6012A,0,AZ,1
2014,Maseeh Hall ,A4093A,6 2,CA,2
2014,Maseeh Hall ,A4020A,2,CA,3
2014,Maseeh Hall ,A5060A,6 3,MA,2
2014,Maseeh Hall ,A4010A,20,,3
2014,Maseeh Hall ,A2073A,0,CO,1
2014,Maseeh Hall ,A3017A,6 2,VA,3
2014,Maseeh Hall ,A4070A,0,AZ,1
2014,Maseeh Hall ,A6048A,0,MA,1
2014,Maseeh Hall ,A1069A,0,GA,1
2014,Maseeh Hall ,A5051A,0,FL,1
2014,Maseeh Hall ,A5018A,2,FL,4
2014,Maseeh Hall ,A3101A,2:00 AM,NJ,2
2014,Maseeh Hall ,A6004A,8,CA,4
2014,Maseeh Hall ,A4035A,5,CA,2
2014,Maseeh Hall ,A4070A,0,VA,1
2014,Maseeh Hall ,A2009A,0,NY,1
2014,Maseeh Hall ,A5060A,6 2,MN,2
2014,Maseeh Hall ,A3048A,6 2,NJ,2
2014,Maseeh Hall ,A2036A,7:00 AM,PR,4
2014,Maseeh Hall ,A3012A,0,MA,1
2014,Maseeh Hall ,A5048A,20,NJ,2
2014,Maseeh Hall ,A5035A,6 2,GA,4
2014,Maseeh Hall ,A2051A,0,CA,1
2014,Maseeh Hall ,A2012A,0,NJ,1
2014,Maseeh Hall ,A5004A,10,,3
2014,Maseeh Hall ,A3051A,0,CA,1
2014,Maseeh Hall ,A3078A,0,NJ,1
2014,Maseeh Hall ,A5035A,2,KY,4
2014,Maseeh Hall ,A4048A,0,MD,1
2014,Maseeh Hall ,A4036A,0,,1
2014,Maseeh Hall ,A4046A,2,MD,3
2014,Maseeh Hall ,A3097A,6 7,MA,4
2014,Maseeh Hall ,A3035A,10 B,NY,2
2014,Maseeh Hall ,A4099A,0,,1
2014,Maseeh Hall ,A6027A,0,NY,1
2014,Maseeh Hall ,A64A,20,VA,4
2014,Maseeh Hall ,A5001A,14,,4
2014,Maseeh Hall ,A1072A,0,,1
2014,Maseeh Hall ,A3013A,0,,1
2014,Maseeh Hall ,A100A,0,CA,1
2014,Maseeh Hall ,A2093A,10 B,TX,3
2014,Maseeh Hall ,A5036A,0,CA,1
2014,Maseeh Hall ,A2097A,0,CA,1
2014,Maseeh Hall ,A3018A,2,CA,4
2014,Maseeh Hall ,A4002A,0,CA,1
2014,Maseeh Hall ,A4020A,18 C,CA,3
2014,Maseeh Hall ,A5017A,20,FL,4
2014,Maseeh Hall ,A4004A,10 B,PA,4
2014,Maseeh Hall ,A3020A,15,OH,4
2014,Maseeh Hall ,A4098A,0,,1
2014,Maseeh Hall ,A1065A,2,AZ,4
2014,Maseeh Hall ,A6027A,0,CA,1
2014,Maseeh Hall ,A6100A,10,IL,2
2014,Maseeh Hall ,A2013A,0,VA,1
2014,Maseeh Hall ,A3036A,10 ENG,WA,2
2014,Maseeh Hall ,A2087A,20,CA,2
2014,Maseeh Hall ,A60A,0,CA,1
2014,Maseeh Hall ,A2048A,2,CA,3
2014,Maseeh Hall ,A2036A,6 2,PR,4
2014,Maseeh Hall ,A3044A,6 2,,3
2014,Maseeh Hall ,A3099A,0,TX,1
2014,Maseeh Hall ,A6020A,9,NJ,4
2014,Maseeh Hall ,A62A,6 1,,3
2014,Maseeh Hall ,A6001A,6 2,NC,4
2014,Maseeh Hall ,A3051A,0,NM,1
2014,Maseeh Hall ,A6018A,18,NJ,2
2014,Maseeh Hall ,A5068A,6 7,MN,2
2014,Maseeh Hall ,A3036A,18 C,MA,2
2014,Maseeh Hall ,A6001A,6 3,MI,4
2014,Maseeh Hall ,A4072A,0,FL,1
2014,Maseeh Hall ,A6046A,6 2,ID,2
2014,Maseeh Hall ,A3052A,0,IL,1
2014,Maseeh Hall ,A2068A,0,FL,1
2014,Maseeh Hall ,A3098A,0,TX,1
2014,McCormick Hall ,A517A,0,MI,1
2014,McCormick Hall ,A432A,0,MA,1
2014,McCormick Hall ,A717A,0,,1
2014,McCormick Hall ,A204A,16,TX,3
2014,McCormick Hall ,A304A,6 3,KY,2
2014,McCormick Hall ,A707A,7,CA,4
2014,McCormick Hall ,A295A,10 B,MT,4
2014,McCormick Hall ,A401A,0,KS,1
2014,McCormick Hall ,A426A,20,NJ,4
2014,McCormick Hall ,A404A,9,VA,4
2014,McCormick Hall ,A724A,2:00 AM,MA,3
2014,McCormick Hall ,A423A,6 7,IL,4
2014,McCormick Hall ,A410A,0,MD,1
2014,McCormick Hall ,A236A,3,TX,3
2014,McCormick Hall ,A314A,6 2,NJ,2
2014,McCormick Hall ,A330A,2:00 AM,CA,4
2014,McCormick Hall ,A323A,16 ENG,VA,4
2014,McCormick Hall ,A439A,6 2,VA,2
2014,McCormick Hall ,A729A,10 ENG,CA,4
2014,McCormick Hall ,A311A,2:00 AM,OH,3
2014,McCormick Hall ,A410A,0,MD,1
2014,McCormick Hall ,A436A,2,,4
2014,McCormick Hall ,A303A,6 3,TX,3
2014,McCormick Hall ,A737A,6 3,,3
2014,McCormick Hall ,A715A,7,AZ,4
2014,McCormick Hall ,A425A,6 3,IL,4
2014,McCormick Hall ,A201A,0,FL,1
2014,McCormick Hall ,A237A,0,,1
2014,McCormick Hall ,A313A,6 2,,3
2014,McCormick Hall ,A512A,6 2,CO,2
2014,McCormick Hall ,A315A,UND,MI,2
2014,McCormick Hall ,A222A,0,,1
2014,McCormick Hall ,A395A,0,NY,1
2014,McCormick Hall ,A736A,20,NY,3
2014,McCormick Hall ,A338A,2:00 AM,MA,3
2014,McCormick Hall ,A709A,6 2,MD,3
2014,McCormick Hall ,A308A,6 2,MD,2
2014,McCormick Hall ,A332A,14,,2
2014,McCormick Hall ,A385A,0,CA,1
2014,McCormick Hall ,A609A,0,NC,1
2014,McCormick Hall ,A734A,10 B,MI,3
2014,McCormick Hall ,A321A,0,VA,1
2014,McCormick Hall ,A622A,6 3,,3
2014,McCormick Hall ,A233A,6 3,LA,3
2014,McCormick Hall ,A712A,6 3,MI,2
2014,McCormick Hall ,A601A,0,IL,1
2014,McCormick Hall ,A527A,6 2,OR,3
2014,McCormick Hall ,A327A,9,CA,2
2014,McCormick Hall ,A517A,0,NH,1
2014,McCormick Hall ,A240A,0,NY,1
2014,McCormick Hall ,A608A,6 7,CA,4
2014,McCormick Hall ,A437A,16 1,CO,3
2014,McCormick Hall ,A229A,0,FL,1
2014,McCormick Hall ,A185A,0,NY,1
2014,McCormick Hall ,A424A,5,CA,2
2014,McCormick Hall ,A510A,10 B,TX,2
2014,McCormick Hall ,A336A,0,MN,1
2014,McCormick Hall ,A732A,2,MA,3
2014,McCormick Hall ,A409A,0,NY,1
2014,McCormick Hall ,A502A,15,,2
2014,McCormick Hall ,A308A,1 E,MI,3
2014,McCormick Hall ,A537A,1 C,MA,3
2014,McCormick Hall ,A627A,6 3,MD,3
2014,McCormick Hall ,A145A,6 7,NY,3
2014,McCormick Hall ,A711A,6 7,VA,3
2014,McCormick Hall ,A506A,6 7,MD,4
2014,McCormick Hall ,A701A,0,CA,1
2014,McCormick Hall ,A427A,0,NY,1
2014,McCormick Hall ,A713A,6 1,IN,4
2014,McCormick Hall ,A145A,6 3,,3
2014,McCormick Hall ,A708A,16 1,PA,4
2014,McCormick Hall ,A625A,18 C,WA,3
2014,McCormick Hall ,A413A,6 2,,4
2014,McCormick Hall ,A412A,10 B,,2
2014,McCormick Hall ,A722A,2:00 AM,,2
2014,McCormick Hall ,A232A,20,MD,2
2014,McCormick Hall ,A529A,0,IL,1
2014,McCormick Hall ,A239A,0,,1
2014,McCormick Hall ,A532A,6 3,NY,2
2014,McCormick Hall ,A205A,6 3,LA,4
2014,McCormick Hall ,A515A,10,OK,2
2014,McCormick Hall ,A201A,0,,1
2014,McCormick Hall ,A322A,0,CA,1
2014,McCormick Hall ,A422A,8,,4
2014,McCormick Hall ,A340A,0,PR,1
2014,McCormick Hall ,A414A,2:00 AM,,4
2014,McCormick Hall ,A739A,6 2,WA,3
2014,McCormick Hall ,A223A,10,TX,3
2014,McCormick Hall ,A310A,15,NY,2
2014,McCormick Hall ,A628A,1 E,NM,4
2014,McCormick Hall ,A438A,14,VA,4
2014,McCormick Hall ,A717A,0,TX,1
2014,McCormick Hall ,A409A,0,MA,1
2014,McCormick Hall ,A203A,3,NY,2
2014,McCormick Hall ,A407A,14,,4
2014,McCormick Hall ,A522A,0,TX,1
2014,McCormick Hall ,A524A,0,NH,1
2014,McCormick Hall ,A638A,7,IN,3
2014,McCormick Hall ,A513A,2:00 AM,CA,2
2014,McCormick Hall ,A705A,20,,3
2014,McCormick Hall ,A202A,7,GA,3
2014,McCormick Hall ,A540A,0,,1
2014,McCormick Hall ,A508A,6 3,TX,2
2014,McCormick Hall ,A285A,0,NJ,1
2014,McCormick Hall ,A302A,10 B,TX,2
2014,McCormick Hall ,A602A,20,MD,4
2014,McCormick Hall ,A603A,20,NM,4
2014,McCormick Hall ,A630A,2,CA,4
2014,McCormick Hall ,A731A,15,NY,2
2014,McCormick Hall ,A516A,2,TX,2
2014,McCormick Hall ,A509A,0,GA,1
2014,McCormick Hall ,A255A,0,NY,1
2014,McCormick Hall ,A403A,7,,3
2014,McCormick Hall ,A345A,2,VA,4
2014,McCormick Hall ,A728A,0,NY,1
2014,McCormick Hall ,A631A,6 2,NY,3
2014,McCormick Hall ,A307A,3,NH,2
2014,McCormick Hall ,A430A,0,WI,1
2014,McCormick Hall ,A155A,2:00 AM,CT,4
2014,McCormick Hall ,A238A,2,MI,2
2014,McCormick Hall ,A621A,6 3,,2
2014,McCormick Hall ,A329A,0,VA,1
2014,McCormick Hall ,A701A,0,TX,1
2014,McCormick Hall ,A730A,6 3,MI,3
2014,McCormick Hall ,A434A,2,CA,3
2014,McCormick Hall ,A395A,0,CA,1
2014,McCormick Hall ,A704A,6 7,TX,3
2014,McCormick Hall ,A633A,6 7,CA,3
2014,McCormick Hall ,A508A,20,NC,2
2014,McCormick Hall ,A310A,10,HI,2
2014,McCormick Hall ,A355A,6 3A,MI,4
2014,McCormick Hall ,A636A,6 7,,2
2014,McCormick Hall ,A306A,9,,3
2014,McCormick Hall ,A433A,20,FL,4
2014,McCormick Hall ,A710A,6 2,NY,4
2014,McCormick Hall ,A503A,8,CT,4
2014,McCormick Hall ,A509A,0,CT,1
2014,McCormick Hall ,A301A,5,NJ,2
2014,McCormick Hall ,A345A,6 1,MI,4
2014,McCormick Hall ,A255A,0,NY,1
2014,McCormick Hall ,A632A,10 ENG,FL,2
2014,McCormick Hall ,A431A,7,MD,2
2014,McCormick Hall ,A331A,0,FL,1
2014,McCormick Hall ,A738A,10 ENG,FL,4
2014,McCormick Hall ,A610A,2:00 AM,MI,2
2014,McCormick Hall ,A440A,0,,1
2014,McCormick Hall ,A245A,0,AZ,1
2014,McCormick Hall ,A428A,20,CA,4
2014,McCormick Hall ,A740A,0,OH,1
2014,McCormick Hall ,A601A,7,MD,3
2014,McCormick Hall ,A385A,0,VA,1
2014,McCormick Hall ,A624A,18,FL,3
2014,McCormick Hall ,A708A,2:00 AM,IL,4
2014,McCormick Hall ,A312A,6 2,FL,2
2014,McCormick Hall ,A530A,18,MA,3
2014,McCormick Hall ,A514A,10,TX,2
2014,McCormick Hall ,A230A,5,GA,2
2014,McCormick Hall ,A702A,7,,3
2014,McCormick Hall ,A604A,5,OR,4
2014,McCormick Hall ,A626A,0,CA,1
2014,McCormick Hall ,A406A,6 7,FL,4
2014,McCormick Hall ,A408A,0,GA,1
2014,McCormick Hall ,A401A,0,AZ,1
2014,McCormick Hall ,A521A,8,MA,2
2014,McCormick Hall ,A324A,0,PR,1
2014,McCormick Hall ,A402A,4,,4
2014,McCormick Hall ,A504A,7,NC,4
2014,McCormick Hall ,A534A,6 2,MD,3
2014,McCormick Hall ,A634A,9,,4
2014,McCormick Hall ,A716A,3,CA,4
2014,McCormick Hall ,A608A,10,CT,4
2014,McCormick Hall ,A706A,6 2,NY,4
2014,McCormick Hall ,A733A,18,NY,4
2014,McCormick Hall ,A234A,6 2,NJ,4
2014,McCormick Hall ,A228A,7,,4
2014,McCormick Hall ,A185A,0,MA,1
2014,McCormick Hall ,A301A,3,CA,2
2014,McCormick Hall ,A501A,0,VA,1
2014,McCormick Hall ,A531A,0,TX,1
2014,McCormick Hall ,A639A,0,,1
2014,McCormick Hall ,A411A,6 7,ND,3
2014,McCormick Hall ,A429A,0,CA,1
2014,McCormick Hall ,A231A,18,,2
2014,McCormick Hall ,A511A,16,MA,2
2014,McCormick Hall ,A539A,0,MA,1
2014,McCormick Hall ,A723A,9,MI,4
2014,McCormick Hall ,A405A,6 7,,4
2014,McCormick Hall ,A623A,7,CA,4
2014,McCormick Hall ,A334A,9,TX,3
2014,McCormick Hall ,A309A,6 3,NY,4
2014,McCormick Hall ,A640A,0,FL,1
2014,McCormick Hall ,A538A,10 B,MA,3
2014,McCormick Hall ,A614A,6 2,,4
2014,McCormick Hall ,A415A,7,TX,4
2014,McCormick Hall ,A507A,9,,4
2014,McCormick Hall ,A708A,20,CA,4
2014,McCormick Hall ,A395A,0,MI,1
2014,McCormick Hall ,A610A,6 2,CA,2
2014,McCormick Hall ,A703A,6 2,TX,3
2014,McCormick Hall ,A510A,6 2,,2
2014,McCormick Hall ,A637A,20,CA,2
2014,McCormick Hall ,A345A,3,MD,4
2014,McCormick Hall ,A339A,0,CA,1
2014,McCormick Hall ,A523A,5,VA,3
2014,McCormick Hall ,A533A,3,NJ,4
2014,McCormick Hall ,A611A,6 2,CA,3
2014,McCormick Hall ,A245A,0,,1
2014,McCormick Hall ,A714A,2 OE,MI,4
2014,McCormick Hall ,A245A,0,MI,1
2014,McCormick Hall ,A221A,10,MA,2
2014,McCormick Hall ,A501A,0,VA,1
2014,McCormick Hall ,A727A,20,NY,3
2014,McCormick Hall ,A505A,18 C,,4
2014,McCormick Hall ,A609A,0,NC,1
2014,McCormick Hall ,A606A,3,WA,2
2014,McCormick Hall ,A615A,6 3,,3
2014,McCormick Hall ,A408A,0,TN,1
2014,McCormick Hall ,A337A,12,NY,3
2014,McCormick Hall ,A295A,20,VA,4
2014,McCormick Hall ,A629A,6 3,MA,3
2014,McCormick Hall ,A421A,0,TX,1
2014,McCormick Hall ,A305A,1 C,,4
2014,McCormick Hall ,A536A,3,NY,2
2014,McCormick Hall ,A613A,7:00 AM,IL,3
2014,New House ,A 2-411A,0,CA,1
2014,New House ,A 5-302A,11,CA,2
2014,New House ,A 2-512A,0,OR,1
2014,New House ,A 3-501A,6 3,CO,4
2014,New House ,A 4-411A,0,HI,1
2014,New House ,A 6-305A,0,NY,1
2014,New House ,A 1-512A,2,FL,2
2014,New House ,A 3-307A,10 B,NC,2
2014,New House ,A 2-411A,0,FL,1
2014,New House ,A 2-502A,2,,3
2014,New House ,A 4-212A,0,KS,1
2014,New House ,A 3-306A,0,CA,1
2014,New House ,A 3-407A,6 2,DC,3
2014,New House ,A 5-203A,6 3,NY,2
2014,New House ,A 4-314A,6 1,TX,4
2014,New House ,A 5-206A,0,NE,1
2014,New House ,A 3-206A,0,IN,1
2014,New House ,A 5-513A,8,,4
2014,New House ,A 5-305A,0,NE,1
2014,New House ,A 2-313A,6 2,,3
2014,New House ,A 5-306A,0,CA,1
2014,New House ,A 3-412A,6 2,PA,3
2014,New House ,A 2-501A,2:00 AM,LA,3
2014,New House ,A 3-203A,6 3,TX,4
2014,New House ,A 3-416A,6 1,,2
2014,New House ,A 5-503A,2,RI,2
2014,New House ,A 4-513A,16,TX,2
2014,New House ,A 1-201A,2,TX,4
2014,New House ,A 2-513A,7,GA,3
2014,New House ,A 2-214A,0,NJ,1
2014,New House ,A 1-207A,2:00 AM,TX,4
2014,New House ,A 5-413A,3,MD,2
2014,New House ,A 6-306A,2:00 AM,WA,3
2014,New House ,A 4-415A,8,CO,3
2014,New House ,A 3-511A,0,OK,1
2014,New House ,A 1-211A,8,PA,3
2014,New House ,A 4-211A,9,TX,2
2014,New House ,A 2-312A,0,OH,1
2014,New House ,A 3-414A,6 2,TX,4
2014,New House ,A 1-514A,0,IL,1
2014,New House ,A 3-307A,2,NY,2
2014,New House ,A 4-504A,20,NC,3
2014,New House ,A 1-307A,6 3,NY,4
2014,New House ,A 5-404A,0,NJ,1
2014,New House ,A 4-304A,0,,1
2014,New House ,A 5-415A,3,MA,4
2014,New House ,A 1-502A,0,CO,1
2014,New House ,A 3-201A,20,MA,4
2014,New House ,A 2-312A,0,,1
2014,New House ,A 3-314A,10,NY,3
2014,New House ,A 4-511A,0,CA,1
2014,New House ,A 6-403A,2:00 AM,NY,4
2014,New House ,A 1-204A,18,,4
2014,New House ,A 2-403A,10 B,CA,2
2014,New House ,A 4-216A,6 1,CA,3
2014,New House ,A 5-514A,12,OH,2
2014,New House ,A 2-412A,0,NH,1
2014,New House ,A 6-511A,0,CA,1
2014,New House ,A 4-412A,0,TX,1
2014,New House ,A 2-415A,6 2,,3
2014,New House ,A 5-401A,6 7,,2
2014,New House ,A 1-202A,2:00 AM,,2
2014,New House ,A 3-404A,18,CA,2
2014,New House ,A 3-405A,16,MA,3
2014,New House ,A 1-511A,2,NY,2
2014,New House ,A 5-512A,8,,4
2014,New House ,A 4-315A,7,PA,3
2014,New House ,A 4-313A,7,WA,4
2014,New House ,A 4-412A,0,CT,1
2014,New House ,A 2-212A,0,DC,1
2014,New House ,A 1-413A,14,MA,4
2014,New House ,A 1-503A,2:00 AM,CA,2
2014,New House ,A 3-306A,0,MD,1
2014,New House ,A 3-311A,5,DC,4
2014,New House ,A 5-303A,5,DC,3
2014,New House ,A 5-204A,7,DC,4
2014,New House ,A 6-302A,6 3,,3
2014,New House ,A 5-405A,20,MI,2
2014,New House ,A 3-504A,6 1,NY,2
2014,New House ,A 6-212A,0,,1
2014,New House ,A 4-201A,6 3,TX,2
2014,New House ,A 1-505A,2:00 AM,GA,4
2014,New House ,A 1-115A,0,,1
2014,New House ,A 3-406A,0,CA,1
2014,New House ,A 1-302A,0,FL,1
2014,New House ,A 3-415A,8,MD,4
2014,New House ,A 4-512A,0,FL,1
2014,New House ,A 6-402A,6 2,NJ,2
2014,New House ,A 2-511A,0,CA,1
2014,New House ,A 2-512A,2:00 AM,NY,4
2014,New House ,A 5-212A,6 3,NY,3
2014,New House ,A 5-312A,18 C,AZ,3
2014,New House ,A 6-303A,18 C,,4
2014,New House ,A 6-312A,1 C,,4
2014,New House ,A 6-503A,8,,3
2014,New House ,A 2-506A,7,GA,4
2014,New House ,A 5-502A,0,ME,1
2014,New House ,A 1-202A,18,,2
2014,New House ,A 6-502A,8,,2
2014,New House ,A 1-401A,0,IL,1
2014,New House ,A 1-403A,22,NY,2
2014,New House ,A 5-501A,22,CT,2
2014,New House ,A 1-412A,14,MD,4
2014,New House ,A 3-513A,6 2,FL,2
2014,New House ,A 5-506A,9,CA,2
2014,New House ,A 2-416A,20,MN,2
2014,New House ,A 4-506A,6 3,TX,3
2014,New House ,A 6-203A,8,,3
2014,New House ,A 4-213A,6 2,MN,2
2014,New House ,A 3-312A,20,NY,3
2014,New House ,A 1-404A,10,NY,3
2014,New House ,A 1-407A,6 2,MA,4
2014,New House ,A 2-413A,8,MA,3
2014,New House ,A 1-513A,8,FL,2
2014,New House ,A 3-301A,2,MD,3
2014,New House ,A 1-304A,0,GA,1
2014,New House ,A 5-314A,0,NC,1
2014,New House ,A 1-116A,2,MN,4
2014,New House ,A 1-411A,0,,1
2014,New House ,A 1-305A,0,VA,1
2014,New House ,A 3-207A,0,AR,1
2014,New House ,A 1-213A,2,CA,2
2014,New House ,A 3-207A,0,CO,1
2014,New House ,A 4-411A,0,,1
2014,New House ,A 5-406A,16,OH,2
2014,New House ,A 2-314A,5,GA,3
2014,New House ,A 5-416A,0,TX,1
2014,New House ,A 3-302A,0,,1
2014,New House ,A 3-401A,0,MA,1
2014,New House ,A 6-304A,8,,3
2014,New House ,A 2-302A,6 2,NY,2
2014,New House ,A 6-206A,6 2,CA,2
2014,New House ,A 4-202A,6 2,CA,4
2014,New House ,A 3-213A,2,TX,4
2014,New House ,A 6-512A,0,MD,1
2014,New House ,A 5-307A,0,CA,1
2014,New House ,A 4-312A,8,NC,3
2014,New House ,A 5-301A,8,DC,3
2014,New House ,A 6-413A,2,,4
2014,New House ,A 4-203A,2,,3
2014,New House ,A 6-416A,2,CT,2
2014,New House ,A 6-415A,0,FL,1
2014,New House ,A 6-316A,0,MD,1
2014,New House ,A 2-401A,6 2,PA,2
2014,New House ,A 1-114A,6 2,,2
2014,New House ,A 3-305A,6 3,DC,4
2014,New House ,A 5-206A,0,NV,1
2014,New House ,A 2-511A,0,VA,1
2014,New House ,A 4-215A,18,TX,3
2014,New House ,A 5-114A,6 3,DC,2
2014,New House ,A 6-301A,6 2,GA,2
2014,New House ,A 3-403A,2:00 AM,MA,3
2014,New House ,A 2-503A,6 2,CA,3
2014,New House ,A 3-214A,3,NY,4
2014,New House ,A 1-114A,0,TX,1
2014,New House ,A 1-506A,10 B,TX,4
2014,New House ,A 3-204A,3,CA,3
2014,New House ,A 1-203A,7,CA,4
2014,New House ,A 4-311A,0,NY,1
2014,New House ,A 2-301A,5,CA,3
2014,New House ,A 5-412A,6 3,CT,2
2014,New House ,A 5-504A,2,TX,2
2014,New House ,A 6-311A,0,,1
2014,New House ,A 1-205A,1 C,,4
2014,New House ,A 2-402A,20,MD,2
2014,New House ,A 2-412A,0,CA,1
2014,New House ,A 5-207A,0,WI,1
2014,New House ,A 6-315A,6 2,TX,3
2014,New House ,A 5-403A,2,MA,2
2014,New House ,A 5-115A,6 1,,2
2014,New House ,A 1-301A,0,TX,1
2014,New House ,A 5-202A,10 B,NY,3
2014,New House ,A 3-505A,7,MI,4
2014,New House ,A 2-311A,0,,1
2014,New House ,A 3-502A,6 3,MS,2
2014,New House ,A 4-312A,6 3,NY,3
2014,New House ,A 4-503A,2:00 AM,CA,3
2014,New House ,A 5-511A,0,CA,1
2014,New House ,A 1-113A,2,MA,2
2014,New House ,A 4-416A,9,,3
2014,New House ,A 5-205A,12,DC,2
2014,New House ,A 5-505A,8,NJ,3
2014,New House ,A 2-212A,0,DC,1
2014,New House ,A 1-306A,16,PA,3
2014,New House ,A 5-307A,0,NY,1
2014,New House ,A 4-305A,0,NY,1
2014,New House ,A 6-211A,2:00 AM,CA,2
2014,New House ,A 3-206A,0,CA,1
2014,New House ,A 5-506A,1 C,FL,2
2014,New House ,A 3-514A,0,LA,1
2014,New House ,A 6-412A,2,,4
2014,New House ,A 6-414A,16 2,MD,4
2014,New House ,A 6-411A,18 C,VA,4
2014,New House ,A 1-115A,0,,1
2014,New House ,A 5-411A,6 3,CA,2
2014,New House ,A 5-414A,8,,3
2014,New House ,A 4-511A,0,CA,1
2014,New House ,A 3-406A,0,VT,1
2014,New House ,A 1-406A,6 2,MA,4
2014,New House ,A 3-402A,18,FL,4
2014,New House ,A 2-216A,18 C,VT,3
2014,New House ,A 2-311A,0,,1
2014,New House ,A 5-311A,20,IL,2
2014,New House ,A 3-411A,7,IL,2
2014,New House ,A 5-304A,5,OK,2
2014,New House ,A 1-111A,24 2,MO,2
2014,New House ,A 1-112A,7,,4
2014,New House ,A 4-311A,0,MA,1
2014,New House ,A 2-514A,6 1,CA,2
2014,New House ,A 2-213A,5,IL,3
2014,New House ,A 5-507A,0,MI,1
2014,New House ,A 6-513A,0,CA,1
2014,New House ,A 1-206A,6 2,,2
2014,New House ,A 4-301A,20,,2
2014,New House ,A 4-302A,0,MN,1
2014,New House ,A 6-313A,8,,3
2014,New House ,A 1-201A,1 C,IN,3
2014,New House ,A 1-212A,7,OH,4
2014,New House ,A 4-414A,6 3,,4
2014,New House ,A 6-314A,2,MA,4
2014,New House ,A 5-406A,16,IL,2
2014,New House ,A 4-211A,2,NY,2
2014,New House ,A 6-202A,0,MA,1
2014,New House ,A 5-507A,0,ME,1
2014,New House ,A 3-407A,18,DC,3
2014,New House ,A 4-212A,21M,TX,2
2014,New House ,A 5-211A,0,IL,1
2014,New House ,A 6-501A,3,CA,4
2014,New House ,A 6-205A,2,SC,2
2014,New House ,A 4-306A,2:00 AM,GA,4
2014,New House ,A 2-414A,2,IA,4
2014,New House ,A 5-313A,18,CT,4
2014,New House ,A 4-303A,9,CA,2
2014,New House ,A 1-203A,6 2,,4
2014,New House ,A 4-204A,6 3,FL,3
2014,New House ,A 1-402A,0,GA,1
2014,New House ,A 4-502A,6 3,FL,2
2014,New House ,A 1-214A,16,FL,3
2014,New House ,A 5-112A,20,OK,2
2014,New House ,A 3-212A,2,CA,4
2014,New House ,A 4-501A,4,CA,3
2014,New House ,A 6-213A,0,IN,1
2014,New House ,A 1-507A,20,CA,4
2014,New House ,A 4-512A,0,MN,1
2014,New House ,A 4-206A,6 1,MN,4
2014,New House ,A 5-111A,0,,1
2014,New House ,A 5-402A,20,ID,2
2014,New House ,A 6-401A,0,MA,1
2014,New House ,A 6-204A,0,CO,1
2014,New House ,A 5-113A,6 3,CA,3
2014,New House ,A 3-202A,22,IL,2
2014,New House ,A 3-413A,2:00 AM,NY,4
